id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1528879210500132866,1528876319362240514,2022-05-23 18:23:03 CDT,2022-05-23,18:23:03,-0500,44196397,elonmusk,Elon Musk,,@nickandre Haha ok but warranty is not valid in that case,en,[],[],[],252,168,5564,[],[],https://twitter.com/elonmusk/status/1528879210500132866,False,,0,,,,,,,,"[{'screen_name': 'nickandre', 'name': 'Nicholas Andre', 'id': '317845416'}]",,,,
1528878808509448192,1528876319362240514,2022-05-23 18:21:27 CDT,2022-05-23,18:21:27,-0500,44196397,elonmusk,Elon Musk,,"@MrLeonMusk Yes, first countries in Africa to be announced coming soon.   Starlink will serve everywhere on Earth that we’re legally allowed to serve.",en,[],[],[],468,583,6513,[],[],https://twitter.com/elonmusk/status/1528878808509448192,False,,0,,,,,,,,"[{'screen_name': 'MrLeonMusk', 'name': 'Leon Musk 🇺🇸', 'id': '1198127545150869507'}]",,,,
1528876319362240514,1528876319362240514,2022-05-23 18:11:34 CDT,2022-05-23,18:11:34,-0500,44196397,elonmusk,Elon Musk,,"Starlink now available for RVs, campers &amp; other large vehicle users (note, antenna too big for cars)  https://t.co/uwKwduNioj",en,[],['https://starlink.com/rv'],[],10617,10536,97476,[],[],https://twitter.com/elonmusk/status/1528876319362240514,False,,0,,,,,,,,[],,,,
1528875356119515136,1528853165440892929,2022-05-23 18:07:44 CDT,2022-05-23,18:07:44,-0500,44196397,elonmusk,Elon Musk,,@JacobB1290H @SawyerMerritt Yes,und,[],[],[],176,149,3085,[],[],https://twitter.com/elonmusk/status/1528875356119515136,False,,0,,,,,,,,"[{'screen_name': 'JacobB1290H', 'name': 'Jacob', 'id': '1083864538640859137'}, {'screen_name': 'SawyerMerritt', 'name': 'Sawyer Merritt 📈🚀', 'id': '243013409'}]",,,,
1528875120093286401,1528853165440892929,2022-05-23 18:06:48 CDT,2022-05-23,18:06:48,-0500,44196397,elonmusk,Elon Musk,,"@S3XYstarship @SawyerMerritt I work. Yes, I am testing Starlink on the plane. Some polishing needed, but it’s working quite well.",en,[],[],[],281,389,7100,[],[],https://twitter.com/elonmusk/status/1528875120093286401,False,,0,,,,,,,,"[{'screen_name': 'S3XYstarship', 'name': 'Alec 🪐🔭', 'id': '1289687881154355200'}, {'screen_name': 'SawyerMerritt', 'name': 'Sawyer Merritt 📈🚀', 'id': '243013409'}]",,,,
1528872338866860032,1528853165440892929,2022-05-23 17:55:45 CDT,2022-05-23,17:55:45,-0500,44196397,elonmusk,Elon Musk,,"@SawyerMerritt Astute observers of my plane (and there many) will note that I don’t use a flight attendant.  Moreover, only fruit &amp; nuts are stocked on the plane. I use flights as an opportunity to fast.",en,[],[],[],2577,3523,41047,[],[],https://twitter.com/elonmusk/status/1528872338866860032,False,,0,,,,,,,,"[{'screen_name': 'SawyerMerritt', 'name': 'Sawyer Merritt 📈🚀', 'id': '243013409'}]",,,,
1528736434445860871,1528736434445860871,2022-05-23 08:55:43 CDT,2022-05-23,08:55:43,-0500,44196397,elonmusk,Elon Musk,,Netflix documentary about returning astronauts to orbit after Space Shuttle program ended    https://t.co/9mksmbiiPx,en,[],['https://www.netflix.com/title/81111324?source=35'],[],7815,9537,107470,[],[],https://twitter.com/elonmusk/status/1528736434445860871,False,,0,,,,,,,,[],,,,
1528578281859170304,1528576711209766914,2022-05-22 22:27:16 CDT,2022-05-22,22:27:16,-0500,44196397,elonmusk,Elon Musk,,"@DadMurdos Power mage, but decent with a sword/katana. Will post pic of my build tomorrow.",en,[],[],[],1049,868,30337,[],[],https://twitter.com/elonmusk/status/1528578281859170304,False,,0,,,,,,,,"[{'screen_name': 'DadMurdos', 'name': 'Giantdad Murdos', 'id': '551493514'}]",,,,
1528576711209766914,1528576711209766914,2022-05-22 22:21:02 CDT,2022-05-22,22:21:02,-0500,44196397,elonmusk,Elon Musk,,"Elden Ring, experienced in its entirety, is the most beautiful art I have ever seen",en,[],[],[],14640,27487,347460,[],[],https://twitter.com/elonmusk/status/1528576711209766914,False,,0,,,,,,,,[],,,,
1528509438654525440,1528414623778885632,2022-05-22 17:53:43 CDT,2022-05-22,17:53:43,-0500,44196397,elonmusk,Elon Musk,,"@PPathole Haha I don’t even have a burner twitter account! I do have a cheesy secret Instagram account, so I can click on links that friends send me.",en,[],[],[],3030,3021,74606,[],[],https://twitter.com/elonmusk/status/1528509438654525440,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}]",,,,
1528160425749057538,1528158783746101248,2022-05-21 18:46:52 CDT,2022-05-21,18:46:52,-0500,44196397,elonmusk,Elon Musk,,@DBurkland Yeah,en,[],[],[],616,200,5306,[],[],https://twitter.com/elonmusk/status/1528160425749057538,False,,0,,,,,,,,"[{'screen_name': 'DBurkland', 'name': 'Dan Burkland', 'id': '1464732617786413059'}]",,,,
1528159063212580864,1527314088313110528,2022-05-21 18:41:27 CDT,2022-05-21,18:41:27,-0500,44196397,elonmusk,Elon Musk,,@teslaownersSV @micarrdc Should be proportionate to electricity prices. Is this not the case?,en,[],[],[],417,349,6005,[],[],https://twitter.com/elonmusk/status/1528159063212580864,False,,0,,,,,,,,"[{'screen_name': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'id': '1016059981907386368'}, {'screen_name': 'micarrdc', 'name': 'Mike Carr', 'id': '908358174'}]",,,,
1528158783746101248,1528158783746101248,2022-05-21 18:40:20 CDT,2022-05-21,18:40:20,-0500,44196397,elonmusk,Elon Musk,, https://t.co/UCPd3LQ7C6,und,[],[],['https://pbs.twimg.com/media/FTUcRgYUsAAd9TX.jpg'],11374,10452,166606,[],[],https://twitter.com/elonmusk/status/1528158783746101248,False,,1,https://pbs.twimg.com/media/FTUcRgYUsAAd9TX.jpg,,,,,,,[],,,,
1528158344585674753,1527314088313110528,2022-05-21 18:38:35 CDT,2022-05-21,18:38:35,-0500,44196397,elonmusk,Elon Musk,,"@micarrdc It’s accurate to say that incentives were an accelerant to EV adoption, but we started Tesla when there were no incentives &amp; gasoline was $2/gallon even in California.  Tesla currently has a tax credit *disadvantage*, because the $7500 tax credit stopped applying to us years ago.",en,[],[],[],61,117,1331,[],[],https://twitter.com/elonmusk/status/1528158344585674753,False,,0,,,,,,,,"[{'screen_name': 'micarrdc', 'name': 'Mike Carr', 'id': '908358174'}]",,,,
1528124417716457474,1527314088313110528,2022-05-21 16:23:47 CDT,2022-05-21,16:23:47,-0500,44196397,elonmusk,Elon Musk,,"@micarrdc It is accurate to say that incentives were an accelerant to EV adoption, but we started Tesla when there were no incentives &amp; gasoline was $2/gallon in California.  Tesla currently has a tax credit *disadvantage*, because the $7500 tax credit stopped applying to us years ago.",en,[],[],[],357,730,7026,[],[],https://twitter.com/elonmusk/status/1528124417716457474,False,,0,,,,,,,,"[{'screen_name': 'micarrdc', 'name': 'Mike Carr', 'id': '908358174'}]",,,,
1528120250155208704,1527817230352003072,2022-05-21 16:07:13 CDT,2022-05-21,16:07:13,-0500,44196397,elonmusk,Elon Musk,,@YLutolf @Clark408 @PPathole Glad to hear that!,en,[],[],[],225,310,6437,[],[],https://twitter.com/elonmusk/status/1528120250155208704,False,,0,,,,,,,,"[{'screen_name': 'YLutolf', 'name': 'Yan Lütolf', 'id': '2877260131'}, {'screen_name': 'Clark408', 'name': 'Clark', 'id': '64186111'}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}]",,,,
1528113832534614016,1527752848133353472,2022-05-21 15:41:43 CDT,2022-05-21,15:41:43,-0500,44196397,elonmusk,Elon Musk,,@Chad_Hurley  https://t.co/G1t6jIgCYu,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/FTTzbOWWAAMrSGu.jpg'],520,468,6363,[],[],https://twitter.com/elonmusk/status/1528113832534614016,False,,1,https://pbs.twimg.com/tweet_video_thumb/FTTzbOWWAAMrSGu.jpg,,,,,,,[],,,,
1528063651856400388,1527752848133353472,2022-05-21 12:22:19 CDT,2022-05-21,12:22:19,-0500,44196397,elonmusk,Elon Musk,,@SmanVd @Chad_Hurley Oddly calming,en,[],[],[],423,210,5759,[],[],https://twitter.com/elonmusk/status/1528063651856400388,False,,0,,,,,,,,"[{'screen_name': 'SmanVd', 'name': 'MoVe 🇳🇱 🦁', 'id': '598610738'}, {'screen_name': 'Chad_Hurley', 'name': 'Chad Hurley', 'id': '14749070'}]",,,,
1528037541772926979,1528035506856108034,2022-05-21 10:38:34 CDT,2022-05-21,10:38:34,-0500,44196397,elonmusk,Elon Musk,,@NASA @Space_Station @BoeingSpace Congratulations!,en,[],[],[],1922,1971,48540,[],[],https://twitter.com/elonmusk/status/1528037541772926979,False,,0,,,,,,,,"[{'screen_name': 'NASA', 'name': 'NASA', 'id': '11348282'}, {'screen_name': 'Space_Station', 'name': 'International Space Station', 'id': '1451773004'}, {'screen_name': 'BoeingSpace', 'name': 'Boeing Space', 'id': '3474004752'}]",,,,
1528025397807521793,1527866445106778112,2022-05-21 09:50:18 CDT,2022-05-21,09:50:18,-0500,44196397,elonmusk,Elon Musk,,@stillgray @teslaownersSV @WholeMarsBlog Absolutely,en,[],[],[],867,803,12912,[],[],https://twitter.com/elonmusk/status/1528025397807521793,False,,0,,,,,,,,"[{'screen_name': 'stillgray', 'name': 'Ian Miles Cheong', 'id': '16106584'}, {'screen_name': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'id': '1016059981907386368'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1528022458133004289,1527866445106778112,2022-05-21 09:38:37 CDT,2022-05-21,09:38:37,-0500,44196397,elonmusk,Elon Musk,,"@teslaownersSV @WholeMarsBlog No, they still refuse to explain how they calculate that 5% of daily users are fake/spam! Very suspicious.",en,[],[],[],940,1041,8388,[],[],https://twitter.com/elonmusk/status/1528022458133004289,False,,0,,,,,,,,"[{'screen_name': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'id': '1016059981907386368'}, {'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1528020660911493132,1527866445106778112,2022-05-21 09:31:29 CDT,2022-05-21,09:31:29,-0500,44196397,elonmusk,Elon Musk,,"@WholeMarsBlog I’m worried that Twitter has a disincentive to reduce spam, as it reduces perceived daily users",en,[],[],[],2165,2727,35335,[],[],https://twitter.com/elonmusk/status/1528020660911493132,False,,0,,,,,,,,"[{'screen_name': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'id': '1263491240336769026'}]",,,,
1527927884324683777,1527797376596975616,2022-05-21 03:22:49 CDT,2022-05-21,03:22:49,-0500,44196397,elonmusk,Elon Musk,,@ProfMJCleveland @ABCWorldNews @telsa Why is @abcnews ignoring this story?,en,"[{'screen_name': 'abcnews', 'name': 'abc news', 'id': '2768501'}]",[],[],2294,4865,27892,[],[],https://twitter.com/elonmusk/status/1527927884324683777,False,,0,,,,,,,,"[{'screen_name': 'ProfMJCleveland', 'name': 'Margot Cleveland', 'id': '765255265503543296'}, {'screen_name': 'ABCWorldNews', 'name': 'World News Tonight', 'id': '86141342'}, {'screen_name': 'telsa', 'name': 'telsa', 'id': '10942132'}]",,,,
1527920663981342721,1527733703899766786,2022-05-21 02:54:08 CDT,2022-05-21,02:54:08,-0500,44196397,elonmusk,Elon Musk,,"@JanJekielek @Shem_Infinite @EpochTimes @themarketswork @JasperFakkert Confusing-gate, more like it!  Bottom line: A prominent lawyer working for the Clinton campaign fabricated Russia-Trump collusion using a retired MI6 spy &amp; some actual Russians. This is not ok!  There may have been actual Russian interference, but still the above is not cool.",en,[],[],[],1257,5356,23368,[],[],https://twitter.com/elonmusk/status/1527920663981342721,False,,0,,,,,,,,"[{'screen_name': 'JanJekielek', 'name': 'Jan Jekielek', 'id': '15719232'}, {'screen_name': 'Shem_Infinite', 'name': 'Shem Horne', 'id': '988807767031885824'}, {'screen_name': 'EpochTimes', 'name': 'The Epoch Times', 'id': '29097819'}, {'screen_name': 'themarketswork', 'name': 'Jeff Carlson', 'id': '792096589191852033'}, {'screen_name': 'JasperFakkert', 'name': 'Jasper Fakkert', 'id': '349208364'}]",,,,
1527917039322636289,1527883981286363136,2022-05-21 02:39:44 CDT,2022-05-21,02:39:44,-0500,44196397,elonmusk,Elon Musk,,@BillyM2k He can be a little negative at times tbh,en,[],[],[],913,689,14948,[],[],https://twitter.com/elonmusk/status/1527917039322636289,False,,0,,,,,,,,"[{'screen_name': 'BillyM2k', 'name': 'Shibetoshi Nakamoto', 'id': '30699048'}]",,,,
1527916093616050177,1408216348409303041,2022-05-21 02:35:58 CDT,2022-05-21,02:35:58,-0500,44196397,elonmusk,Elon Musk,,@Chad_Hurley Words to live by,en,[],[],[],342,304,6401,[],[],https://twitter.com/elonmusk/status/1527916093616050177,False,,0,,,,,,,,"[{'screen_name': 'Chad_Hurley', 'name': 'Chad Hurley', 'id': '14749070'}]",,,,
1527910643843706880,1526277019495022592,2022-05-21 02:14:19 CDT,2022-05-21,02:14:19,-0500,44196397,elonmusk,Elon Musk,,"@JaneidyEve @TheCryptoDaddi @Block0nex @Jim_Jordan True, owning Twitter probably won’t increase my life expectancy haha",en,[],[],[],863,917,11240,[],[],https://twitter.com/elonmusk/status/1527910643843706880,False,,0,,,,,,,,"[{'screen_name': 'JaneidyEve', 'name': 'Evelyn Janeidy Arevalo ♡', 'id': '92570825'}, {'screen_name': 'TheCryptoDaddi', 'name': 'CryptoDaddi.LYX 🧨', 'id': '1225636783418830848'}, {'screen_name': 'Block0nex', 'name': 'Mr. James 🐇 ⚡️, ⚒️', 'id': '811746116173725696'}, {'screen_name': 'Jim_Jordan', 'name': 'Rep. Jim Jordan', 'id': '18166778'}]",,,,
1527857943340847105,1526997132858822658,2022-05-20 22:44:54 CDT,2022-05-20,22:44:54,-0500,44196397,elonmusk,Elon Musk,,@PPathole @jonfavs Correct,en,[],[],[],224,319,6758,[],[],https://twitter.com/elonmusk/status/1527857943340847105,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'jonfavs', 'name': 'Jon Favreau', 'id': '130496027'}]",,,,
1527845820451758080,1526997132858822658,2022-05-20 21:56:44 CDT,2022-05-20,21:56:44,-0500,44196397,elonmusk,Elon Musk,,@JohnnaCrider1 @jonfavs Exactly,en,[],[],[],412,478,9070,[],[],https://twitter.com/elonmusk/status/1527845820451758080,False,,0,,,,,,,,"[{'screen_name': 'JohnnaCrider1', 'name': 'Johnna Crider', 'id': '1957568797'}, {'screen_name': 'jonfavs', 'name': 'Jon Favreau', 'id': '130496027'}]",,,,
1527843657214218246,1526997132858822658,2022-05-20 21:48:08 CDT,2022-05-20,21:48:08,-0500,44196397,elonmusk,Elon Musk,,"@jonfavs I’ve just switched from moderate D to moderate R, as I think many independent voters have done.   We will know the magnitude of this trend in November. I think it’s big.",en,[],[],[],3411,7927,44943,[],[],https://twitter.com/elonmusk/status/1527843657214218246,False,,0,,,,,,,,"[{'screen_name': 'jonfavs', 'name': 'Jon Favreau', 'id': '130496027'}]",,,,
1531468200847736838,1531468200847736838,2022-05-30 21:50:47 CDT,2022-05-30,21:50:47,-0500,44196397,elonmusk,Elon Musk,,Literally …  https://t.co/DWKI71Wk9Z,en,[],[],['https://pbs.twimg.com/media/FUDeNQBWYAEuFyB.jpg'],3178,7602,67110,[],[],https://twitter.com/elonmusk/status/1531468200847736838,False,,1,https://pbs.twimg.com/media/FUDeNQBWYAEuFyB.jpg,,,,,,,[],,,,
1531458737340354563,1531458737340354563,2022-05-30 21:13:10 CDT,2022-05-30,21:13:10,-0500,44196397,elonmusk,Elon Musk,,I just stop hitting myself!  https://t.co/klyNHG8dav,en,[],[],['https://pbs.twimg.com/media/FUDVmTAXwAMNodL.jpg'],3392,2797,31142,[],[],https://twitter.com/elonmusk/status/1531458737340354563,False,,1,https://pbs.twimg.com/media/FUDVmTAXwAMNodL.jpg,,,,,,,[],,,,
1531435945001725952,1531383309363580928,2022-05-30 19:42:36 CDT,2022-05-30,19:42:36,-0500,44196397,elonmusk,Elon Musk,,@npew Our computer is made of meat!  https://t.co/0NC0e7TSld,en,[],['https://www.mit.edu/people/dpolicar/writing/prose/text/thinkingMeat.html'],[],592,283,4030,[],[],https://twitter.com/elonmusk/status/1531435945001725952,False,,0,,,,,,,,"[{'screen_name': 'npew', 'name': 'Peter Welinder', 'id': '134318947'}]",,,,
1531435368846860288,1531279278624612352,2022-05-30 19:40:19 CDT,2022-05-30,19:40:19,-0500,44196397,elonmusk,Elon Musk,,@spideycyp_155 It might be,en,[],[],[],210,106,1371,[],[],https://twitter.com/elonmusk/status/1531435368846860288,False,,0,,,,,,,,"[{'screen_name': 'spideycyp_155', 'name': 'Spidey_ElonFan', 'id': '1492510878323081216'}]",,,,
1531435270960201728,1531432872477102081,2022-05-30 19:39:55 CDT,2022-05-30,19:39:55,-0500,44196397,elonmusk,Elon Musk,,"@hiromichimizuno Tesla doesn’t advertise, the others do. They are … hesitant to bite the hand that feeds them.",en,[],[],[],383,534,7114,[],[],https://twitter.com/elonmusk/status/1531435270960201728,False,,0,,,,,,,,"[{'screen_name': 'hiromichimizuno', 'name': 'HIRO MIZUNO', 'id': '72862939'}]",,,,
1531352393673318401,1531352393673318401,2022-05-30 14:10:36 CDT,2022-05-30,14:10:36,-0500,44196397,elonmusk,Elon Musk,,Tesla Plaid S cruising around Austin with volume at 11 is sublime,en,[],[],[],5112,2847,57236,[],[],https://twitter.com/elonmusk/status/1531352393673318401,False,,0,,,,,,,,[],,,,
1531352163691204610,1531352163691204610,2022-05-30 14:09:41 CDT,2022-05-30,14:09:41,-0500,44196397,elonmusk,Elon Musk,,Veridis Quo,en,[],[],[],4590,2921,41485,[],[],https://twitter.com/elonmusk/status/1531352163691204610,False,,0,,,,,,,,[],,,,
1531342822208684032,1531197699453767682,2022-05-30 13:32:34 CDT,2022-05-30,13:32:34,-0500,44196397,elonmusk,Elon Musk,,@BLKMDL3 @HardDriveMag Tomorrow,en,[],[],[],395,125,1754,[],[],https://twitter.com/elonmusk/status/1531342822208684032,False,,0,,,,,,,,"[{'screen_name': 'BLKMDL3', 'name': 'Zack', 'id': '988975103785365504'}, {'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}]",,,,
1531341817484042243,1531197699453767682,2022-05-30 13:28:34 CDT,2022-05-30,13:28:34,-0500,44196397,elonmusk,Elon Musk,,"@James76931 @HardDriveMag Mildly, so 6/10. It’s a slow meme day.",en,[],[],[],268,78,1589,[],[],https://twitter.com/elonmusk/status/1531341817484042243,False,,0,,,,,,,,"[{'screen_name': 'James76931', 'name': 'James', 'id': '2324006088'}, {'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}]",,,,
1531340568353247239,1531197699453767682,2022-05-30 13:23:37 CDT,2022-05-30,13:23:37,-0500,44196397,elonmusk,Elon Musk,,"@Shruggernauts @HardDriveMag @kevinpodas I would, but the coward blocked me 🤣  https://t.co/CiZXNxgpaP",en,[],[],['https://pbs.twimg.com/media/FUBqIRGX0AMi6St.jpg'],272,132,2342,[],[],https://twitter.com/elonmusk/status/1531340568353247239,False,,1,https://pbs.twimg.com/media/FUBqIRGX0AMi6St.jpg,,,,,,,"[{'screen_name': 'Shruggernauts', 'name': '🤷Shruggernaut🤷\u200d♂️', 'id': '747993482334187521'}, {'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}, {'screen_name': 'kevinpodas', 'name': 'Kevin “NuNoЯmal” Podas', 'id': '91959362'}]",,,,
1531339927430090752,1531339927430090752,2022-05-30 13:21:04 CDT,2022-05-30,13:21:04,-0500,44196397,elonmusk,Elon Musk,,I miss them  https://t.co/nTZkFM1D3k,en,[],[],['https://pbs.twimg.com/media/FUBpi3sWIAIPvTa.jpg'],8177,18618,280730,[],[],https://twitter.com/elonmusk/status/1531339927430090752,False,,1,https://pbs.twimg.com/media/FUBpi3sWIAIPvTa.jpg,,,,,,,[],,,,
1531337185894465538,1531197699453767682,2022-05-30 13:10:10 CDT,2022-05-30,13:10:10,-0500,44196397,elonmusk,Elon Musk,,"@HardDriveMag The reason you’re not that funny is because you’re woke.   Humor relies on an intuitive &amp; often awkward truth being recognized by the audience, but wokism is a lie, which is why nobody laughs.",en,[],[],[],2705,1705,11309,[],[],https://twitter.com/elonmusk/status/1531337185894465538,False,,0,,,,,,,,"[{'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}]",,,,
1531333502138032129,1531197699453767682,2022-05-30 12:55:32 CDT,2022-05-30,12:55:32,-0500,44196397,elonmusk,Elon Musk,,@HardDriveMag Less funny than SNL on a bad day. This could make a drunk person sober. Try harder!,en,[],[],[],662,258,5267,[],[],https://twitter.com/elonmusk/status/1531333502138032129,False,,0,,,,,,,,"[{'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}]",,,,
1531330704381984768,1531306057397575680,2022-05-30 12:44:25 CDT,2022-05-30,12:44:25,-0500,44196397,elonmusk,Elon Musk,,"@PPathole @jack Still early stages on that. Getting Starship reliably to orbit, then achieving full &amp; immediate reusability of both stages is by far top priority.",en,[],[],[],215,235,3062,[],[],https://twitter.com/elonmusk/status/1531330704381984768,False,,0,,,,,,,,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'jack', 'name': 'jack', 'id': '12'}]",,,,
1531328534169493506,1531306057397575680,2022-05-30 12:35:47 CDT,2022-05-30,12:35:47,-0500,44196397,elonmusk,Elon Musk,,"@jack 2029 feels like a pivotal year. I’d be surprised if we don’t have AGI by then. Hopefully, people on Mars too.",en,[],[],[],2232,1655,23298,[],[],https://twitter.com/elonmusk/status/1531328534169493506,False,,0,,,,,,,,"[{'screen_name': 'jack', 'name': 'jack', 'id': '12'}]",,,,
1531322193010954240,1531322193010954240,2022-05-30 12:10:36 CDT,2022-05-30,12:10:36,-0500,44196397,elonmusk,Elon Musk,,👀  https://t.co/F4B6ms5JiD,und,[],[],['https://pbs.twimg.com/media/FUBZar6WAAUfl5m.jpg'],11844,16017,189518,[],[],https://twitter.com/elonmusk/status/1531322193010954240,False,,1,https://pbs.twimg.com/media/FUBZar6WAAUfl5m.jpg,,,,,,,[],,,,
1531319938195021824,1531197699453767682,2022-05-30 12:01:38 CDT,2022-05-30,12:01:38,-0500,44196397,elonmusk,Elon Musk,,"@HardDriveMag Well, if you make something that looks like a meme &amp; someone (not me) crops off your name, so it goes.  Also, this is only a 6/10 meme, so maybe step down from that high horse!  The selfless art of anonymous meme creators is something to be admired.",en,[],[],[],1081,422,6924,[],[],https://twitter.com/elonmusk/status/1531319938195021824,False,,0,,,,,,,,"[{'screen_name': 'HardDriveMag', 'name': 'Hard Drive', 'id': '867929010877190144'}]",,,,
1531307969308237824,1531279278624612352,2022-05-30 11:14:04 CDT,2022-05-30,11:14:04,-0500,44196397,elonmusk,Elon Musk,,"@truth_tesla @MadeInTheUSANJ Yeah, the public has no idea how much Tesla and SpaceX have been attacked/undermined, because we aren’t unionized (yet offer highest pay in industry!) and this administration would rather a company be dead than not unionized",en,[],[],[],862,1501,9365,[],[],https://twitter.com/elonmusk/status/1531307969308237824,False,,0,,,,,,,,"[{'screen_name': 'truth_tesla', 'name': 'Tesla Facts', 'id': '1176433616831832065'}, {'screen_name': 'MadeInTheUSANJ', 'name': 'Lara reads banned books in Florida', 'id': '887052266741616640'}]",,,,
1531303544250417152,1531296768243077120,2022-05-30 10:56:29 CDT,2022-05-30,10:56:29,-0500,44196397,elonmusk,Elon Musk,,"@karpathy I couldn’t agree more! There is such a thing as too much sentience for household appliances.  Imagine giving advanced AI to a toilet with an implicit “maximize 💩” utility function, so it engages in deep societal manipulation just to get maximum 💩 haha.",en,[],[],[],1333,655,11876,[],[],https://twitter.com/elonmusk/status/1531303544250417152,False,,0,,,,,,,,"[{'screen_name': 'karpathy', 'name': 'Andrej Karpathy', 'id': '33836629'}]",,,,
1531297810758389760,1531279278624612352,2022-05-30 10:33:42 CDT,2022-05-30,10:33:42,-0500,44196397,elonmusk,Elon Musk,,"@MadeInTheUSANJ I support free speech, but not any one candidate. In fact, I gave money to &amp; voted for Hillary &amp; then voted for Biden.  However, given unprovoked attacks by leading Democrats against me &amp; a very cold shoulder to Tesla &amp; SpaceX, I intend to vote Republican in November.",en,[],[],[],1616,1914,12246,[],[],https://twitter.com/elonmusk/status/1531297810758389760,False,,0,,,,,,,,"[{'screen_name': 'MadeInTheUSANJ', 'name': 'Lara reads banned books in Florida', 'id': '887052266741616640'}]",,,,
1531279278624612352,1531279278624612352,2022-05-30 09:20:04 CDT,2022-05-30,09:20:04,-0500,44196397,elonmusk,Elon Musk,,In remembrance of those who fell to preserve the light of freedom,en,[],[],[],9373,30498,303394,[],[],https://twitter.com/elonmusk/status/1531279278624612352,False,,0,,,,,,,,[],,,,
1531276122024976384,1531074190974939137,2022-05-30 09:07:31 CDT,2022-05-30,09:07:31,-0500,44196397,elonmusk,Elon Musk,,@brandonee916 Sure,en,[],[],[],382,187,6095,[],[],https://twitter.com/elonmusk/status/1531276122024976384,False,,0,,,,,,,,"[{'screen_name': 'brandonee916', 'name': 'Brandonee916', 'id': '1180688293224038400'}]",,,,
1531174382260961280,1531174382260961280,2022-05-30 02:23:15 CDT,2022-05-30,02:23:15,-0500,44196397,elonmusk,Elon Musk,, https://t.co/zi2LE83iM1,und,[],[],['https://pbs.twimg.com/media/FT_S78_X0AAULCx.jpg'],6851,12383,192629,[],[],https://twitter.com/elonmusk/status/1531174382260961280,False,,1,https://pbs.twimg.com/media/FT_S78_X0AAULCx.jpg,,,,,,,[],,,,
1531066654716739585,1531038815363670017,2022-05-29 19:15:10 CDT,2022-05-29,19:15:10,-0500,44196397,elonmusk,Elon Musk,,@teslaownersSV You can see almost everything from the public road,en,[],[],[],387,256,5704,[],[],https://twitter.com/elonmusk/status/1531066654716739585,False,,0,,,,,,,,"[{'screen_name': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'id': '1016059981907386368'}]",,,,
1531059942769270784,1531053651799724032,2022-05-29 18:48:30 CDT,2022-05-29,18:48:30,-0500,44196397,elonmusk,Elon Musk,,"@RationalEtienne @EvaFoxU @teslaownersSV Thanks ❤️❤️  I switched back to chronological Twitter, so now I see you.",en,[],[],[],262,172,3614,[],[],https://twitter.com/elonmusk/status/1531059942769270784,False,,0,,,,,,,,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': '2241150253'}, {'screen_name': 'EvaFoxU', 'name': 'Eva Fox 🦊🇺🇦 Shadow Crew', 'id': '959471389282578432'}, {'screen_name': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'id': '1016059981907386368'}]",,,,
1531058755353419784,1531038815363670017,2022-05-29 18:43:47 CDT,2022-05-29,18:43:47,-0500,44196397,elonmusk,Elon Musk,,"@james__jenko @BretWeinstein @lexfridman I swear my responsibility to the highest good for consciousness, while always re-examining what the highest good is",en,[],[],[],514,452,5207,[],[],https://twitter.com/elonmusk/status/1531058755353419784,False,,0,,,,,,,,"[{'screen_name': 'james__jenko', 'name': 'James Jenko', 'id': '797880428443107328'}, {'screen_name': 'BretWeinstein', 'name': 'Bret Weinstein', 'id': '78683448'}, {'screen_name': 'lexfridman', 'name': 'Lex Fridman', 'id': '427089628'}]",,,,
